square_contain_id	top5	latitude	longitude
60204	(['маникюр', 'спб', 'ноготь', 'озерко', 'просвещение', 'бровь', 'парнас', 'гельлак', 'гвоздь', 'дизайн', 'педикюр', 'красивый', 'питер', 'покрытие', 'красота', 'волос', 'запись', 'мастер', 'проспект', 'салон', 'профиль', 'наращивание', 'гель', 'просвет', 'шапка', 'выравнивание', 'недорого', 'работа', 'лак', 'студия', 'окрашивание', 'выборгский', 'шеллак', 'аппаратный', 'район'], ['спб', 'цветок', 'букет', 'роза', 'доставка', 'цвет', 'руб', 'питер', 'заказ', 'озерко', 'магазин', 'свежий', 'подарок', 'фильм', 'танец', 'цена', 'хороший', 'склад', 'заказать', 'любимый', 'кальян', 'скидка', 'бесплатный', 'работать', 'розовый', 'настроение', 'город', 'тело', 'кино', 'любить', 'звонить', 'добрый', 'купить', 'стоимость', 'адрес'], ['кожа', 'волос', 'процедура', 'свой', 'спб', 'бровь', 'лицо', 'работа', 'косметика', 'делать', 'самый', 'уход', 'макияж', 'результат', 'сумка', 'материал', 'большой', 'красота', 'косметолог', 'цвет', 'директ', 'пилинг', 'мастер', 'писать', 'крем', 'качество', 'перманентный', 'новый', 'курс', 'любой', 'сделать', 'запись', 'чистка', 'красивый', 'вода'], ['ресница', 'спб', 'наращивание', 'одежда', 'торт', 'мода', 'писать', 'директ', 'платье', 'костюм', 'новый', 'тело', 'вопрос', 'запись', 'свой', 'подарок', 'зуб', 'фото', 'заказ', 'питер', 'стиль', 'ежедневно', 'озерко', 'женский', 'работать', 'гирлянда', 'скидка', 'кухня', 'ресничка', 'модель', 'энгельс', 'лицо', 'цена', 'друг', 'процедура'])	60.0388863787	30.323400872899995
60246	(['дворец', 'ораниенбаум', 'ломоносов', 'спб', 'цветок', 'парк', 'интерьер', 'фотограф', 'петергоф', 'петербург', 'питер', 'свой', 'экскурсия', 'фото', 'город', 'большой', 'китайский', 'пётр', 'дерево', 'морской', 'рубль', 'стиль', 'дом', 'доставка', 'место', 'дворцовый', 'свадьба', 'парковый', 'свадебный', 'век', 'ансамбль', 'россия', 'пригород', 'санкт', 'красивый'],)	60.03861742689998	30.361100813400004
60251	(['маникюр', 'ноготь', 'метро', 'проспект', 'дом', 'спб', 'озерко', 'просвещение', 'аппаратный', 'гельлак', 'наращивание', 'дизайн', 'санкпетербург', 'роспись', 'спина', 'культура', 'комбиманикюр', 'ручной', 'луначарский'], ['волос', 'набор', 'мама', 'шампунь', 'кондиционер', 'женьшень', 'макияж', 'посуда', 'вживую', 'фото', 'новинка', 'руб', 'кухня', 'рецепт', 'бровь', 'век', 'компактный', 'обязательно', 'сыворотка', 'несмываемый', 'блеск', 'голова', 'кожа', 'питать', 'витамин', 'экстракт', 'энергия', 'заряд', 'подарок', 'настоящий', 'оригинал', 'возвращать', 'здоровый', 'основа', 'средство'])	60.0385142925	30.366215998299992
60300	(['маникюр', 'ноготь', 'спб', 'гвоздь', 'дизайн', 'гельлак', 'мастер', 'гражданка', 'изобразительный', 'искусство', 'красивый', 'озерко', 'выравнивание', 'комбинированный', 'просвещение', 'рисунок', 'пластина', 'ногтевой', 'подкутикула', 'масло', 'топ', 'работа', 'шеллак', 'страз', 'роспись', 'цветок', 'проспект', 'сваровск', 'массаж', 'ручной', 'гражданский', 'одежда', 'любить', 'тело', 'комбиманикюр'], ['ресница', 'волос', 'просвещение', 'спб', 'наращивание', 'макдоналдс', 'уход', 'красота', 'салон', 'гель', 'окрашивание', 'душа', 'семья', 'подарок', 'косметика', 'кожа', 'работа', 'гражданский', 'абрамов', 'фёдор', 'рождение', 'просвет', 'мастер', 'любить', 'вместо', 'орифлейм', 'здоровье', 'цвет', 'окей', 'соус', 'прованс', 'глаз', 'девяткино', 'лак', 'лицо'])	60.03868999999999	30.41014
60731	(['сушить', 'заказ', 'доставка', 'вкусно', 'комендантский', 'еда', 'работа', 'рубль', 'сделать', 'любить', 'ролл', 'любимый', 'любой', 'заказать', 'вкусный', 'сушисет', 'написать', 'вкус', 'принимать', 'бесплатный', 'самостоятельно', 'чистый', 'небо', 'наслаждаться', 'телефон', 'приложение', 'ходить', 'будни', 'магазин', 'забрать', 'режим', 'спб', 'быстро', 'самый', 'остальной'], ['бровь', 'спб', 'приморский', 'район', 'проспект', 'небо', 'чистый', 'комендантский', 'жкчистоенёбо', 'шугаринг', 'макияж', 'юбилейный', 'окрашивание', 'коррекция', 'королева', 'граффити', 'шуваловский', 'квартал', 'ламинирование', 'ультра', 'ботокс', 'татуаж', 'пионерский', 'хна', 'процедура', 'укладка', 'волосок', 'каменка', 'запись', 'город', 'сити', 'мастер', 'красота', 'пудровыя', 'бровист'], ['ресница', 'наращивание', 'ресничка', 'спб', 'комендантский', 'питер', 'проспект', 'пионерский', 'глаз', 'район', 'коменд', 'приморский', 'красивый', 'модель', 'девушка', 'ботокс', 'старый', 'деревня', 'объём', 'жкчистоенёбо', 'небо', 'чистый', 'эффект', 'объёмный', 'метро', 'запись', 'парнас', 'коменданский', 'изгиб', 'тур', 'гореть', 'девочка', 'коломяжский', 'классика', 'длина'], ['кожа', 'массаж', 'лицо', 'процедура', 'спб', 'тело', 'косметика', 'занятие', 'средство', 'основной', 'маска', 'уход', 'масло', 'крем', 'поток', 'эффект', 'организм', 'запись', 'ребёнок', 'здоровье', 'шуваловский', 'питание', 'результат', 'тренировка', 'состав', 'спина', 'пилинг', 'увлажнять', 'процесс', 'использовать', 'мышца', 'клуб', 'вода', 'эпиляция', 'косметолог'], ['маникюр', 'ноготь', 'спб', 'комендантский', 'педикюр', 'дизайн', 'пионерский', 'покрытие', 'гельлак', 'аэрография', 'питер', 'гель', 'жкчистоенёбо', 'лак', 'гвоздь', 'чистый', 'небо', 'френч', 'снятие', 'шеллак', 'комби', 'проспект', 'мастер', 'укрепление', 'аппаратный', 'приморский', 'елена', 'фото', 'стемпинг', 'подкутикула', 'наращивание', 'каменка', 'комбинированный', 'база', 'маникюрчик'], ['волос', 'спб', 'квартира', 'стрижка', 'ботокс', 'красота', 'процедура', 'кератин', 'макияж', 'выпрямление', 'причёска', 'питер', 'окрашивание', 'кератиновый', 'губа', 'ремонт', 'делать', 'укладка', 'биксипластие', 'дизайн', 'состав', 'нанопластика', 'салон', 'студия', 'недвижимость', 'уход', 'красивый', 'мужской', 'блеск', 'интерьер', 'запись', 'мастер', 'восстановление', 'месяц', 'новостройка'], ['маникюр', 'спб', 'комендантский', 'юбилейный', 'квартал', 'жкчистоенёбо', 'пицца', 'проспект', 'гвоздь', 'коменд', 'дизайн', 'граффити', 'хороший', 'работа', 'легенда', 'королева', 'участок', 'земельный', 'запись', 'адрес', 'подобно', 'приморский', 'нравиться', 'телефон', 'каменка', 'парашютный', 'недорого', 'онлайн', 'шуваловский', 'мастер', 'чистый', 'профиль', 'небо', 'район', 'коменданский'], ['спб', 'доставка', 'профиль', 'сумка', 'шапка', 'заказ', 'цена', 'наличие', 'директ', 'ссылка', 'одежда', 'букет', 'цветок', 'писать', 'размер', 'непосредственный', 'новый', 'запись', 'питер', 'россия', 'принимать', 'цвет', 'вопрос', 'активный', 'бесплатный', 'петербург', 'депиляция', 'обувь', 'руб', 'магазин', 'работать', 'город', 'санкт', 'кожа', 'адрес'], ['дизайн', 'кухня', 'интерьер', 'ремонт', 'мебель', 'спб', 'дом', 'комната', 'квартира', 'заказ', 'проект', 'дизайнер', 'ванная', 'зуб', 'любой', 'шкаф', 'хороший', 'цвет', 'материал', 'стоимость', 'вопрос', 'мебельный', 'потолок', 'стена', 'работа', 'назаказ', 'плитка', 'большой', 'стиль', 'размер', 'гостиная', 'использовать', 'свой', 'современный', 'идея'])	60.03814300000002	30.224997999999996
60745	(['ремонт', 'стена', 'работа', 'дизайн', 'интерьер', 'квартира', 'панель', 'материал', 'спб', 'покрытие', 'краска', 'свой', 'поверхность', 'дизайнер', 'цвет', 'плитка', 'рука', 'дверь', 'отделка', 'пол', 'цена', 'делать', 'позволять', 'сделать', 'инструмент', 'кукла', 'обои', 'магазин', 'часть', 'рубль', 'заготовка', 'дерево', 'кирпич', 'слой', 'толщина'], ['дизайн', 'дом', 'спб', 'интерьер', 'ванная', 'ремонт', 'мебель', 'квартира', 'шкаф', 'комната', 'проект', 'большой', 'свой', 'поход', 'работа', 'стиль', 'спальня', 'рубль', 'зона', 'вариант', 'кухня', 'материал', 'собака', 'санузел', 'рука', 'пространство', 'знать', 'сделать', 'умный', 'больший', 'ключница', 'покрытие', 'студия', 'яблоко', 'часть'])	60.03807868959999	30.23706930859999
60843	(['спб', 'красота', 'вода', 'косметолог', 'пластика', 'губа', 'контурный', 'лицо', 'кожа', 'коррекция', 'процедура', 'инъекция', 'диджей', 'омоложение', 'плюснин', 'увеличение', 'биоревитализация', 'филлер', 'здоровье', 'эпиляция', 'нос', 'волос', 'свой', 'врач', 'лазерный', 'ресторан', 'косметология', 'сделать', 'маска', 'питер', 'носослёзный', 'плазмотерапия', 'борозда', 'мезотерапия', 'мир'], ['питер', 'наращивание', 'профиль', 'стоимость', 'ссылка', 'шапка', 'доставка', 'ресница', 'кожа', 'размер', 'макияж', 'торт', 'бренд', 'заказ', 'обувь', 'самый', 'активный', 'услуга', 'ноготь', 'девушка', 'новый', 'одежда', 'фото', 'директ', 'спб', 'москва', 'домашний', 'занятость', 'мир', 'стиль', 'хороший', 'тусовка', 'листать', 'люкс', 'подарок'], ['спб', 'свой', 'свадьба', 'любовь', 'платье', 'ресторан', 'оформление', 'делать', 'свадебный', 'шар', 'агрессия', 'гардероб', 'свидание', 'хороший', 'цена', 'праздник', 'говорить', 'цветок', 'любой', 'заказ', 'директ', 'самый', 'сделать', 'губа', 'создавать', 'интерьер', 'писать', 'виктория', 'ботулотоксин', 'доставка', 'стильный', 'макияж', 'клёво', 'мода', 'звонить'], ['спб', 'одежда', 'обувь', 'макияж', 'ссылка', 'профиль', 'писать', 'сумка', 'детский', 'москва', 'мужской', 'маникюр', 'ждать', 'магазин', 'шапка', 'размер', 'вотсап', 'уборка', 'быстрый', 'пуховик', 'педикюр', 'визажист', 'люкс', 'окно', 'костюм', 'игрушка', 'банан', 'озерко', 'туфля', 'непосредственный', 'любой', 'цвет', 'фото', 'женский', 'директ'])	60.038250412899984	30.32568284489999
61385	(['спб', 'волос', 'кожа', 'ресница', 'скидка', 'магазин', 'завитокноготок', 'средство', 'косметика', 'лента', 'уход', 'подарок', 'комендантский', 'питер', 'акция', 'пионерский', 'паста', 'креветка', 'сельдерей', 'наращивание', 'район', 'процедура', 'платье', 'жирный', 'песок', 'помочь', 'плеть', 'делать', 'щебень', 'сеть', 'заболевание', 'приз', 'объём', 'сделать', 'парашютный'], ['спб', 'парашютный', 'букет', 'цветок', 'композиция', 'парашютик', 'маникюр', 'яркий', 'доставка', 'санкпетербург', 'цвет', 'педикюр', 'город', 'букетик', 'сухоцвет', 'приход', 'удаление', 'проспект', 'питер', 'квартира', 'цветик', 'фара', 'давать', 'горшочек', 'комендантский', 'горшок', 'волос', 'гладкий', 'приморский', 'лазер', 'лазерный', 'шуваловский', 'любить', 'подарок', 'район'])	60.03782938580001	30.240139271799993
61531	(['спб', 'букет', 'учитель', 'свой', 'куртка', 'угга', 'озерко', 'окрашивание', 'проспект', 'стрижка', 'сделать', 'красота', 'маска', 'тренер', 'большой', 'питание', 'петербург', 'питер', 'вес', 'салон', 'наличие', 'кофе', 'новый', 'писать', 'мужчина', 'съедобный', 'бук', 'мама', 'мастер', 'любой', 'делать', 'массаж', 'полезный', 'стрельба', 'вкусный'], ['спб', 'маникюр', 'эрудит', 'ноготь', 'озерко', 'детский', 'педикюр', 'макияж', 'мыло', 'гельлак', 'кухня', 'запись', 'дизайн', 'работа', 'подарок', 'одежда', 'сад', 'северный', 'свой', 'руб', 'наращивание', 'неделя', 'кожа', 'сеанс', 'гвоздь', 'питер', 'проспект', 'платье', 'район', 'директ', 'вопрос', 'выборгский', 'рука', 'красивый', 'парнас'], ['торт', 'спб', 'кондитер', 'волос', 'ресница', 'рецепт', 'конфета', 'озерко', 'стол', 'наращивание', 'бровь', 'тортик', 'готовить', 'работать', 'заказ', 'пирожное', 'сладкий', 'печь', 'вместе', 'вкусняшка', 'этаж', 'процедура', 'форма', 'ежедневно', 'заметка', 'кожа', 'кондитерский', 'мастер', 'свой', 'праздник', 'мешок', 'хороший', 'новый', 'выпечка', 'яркий'])	60.0378468	30.3709772
62750	(['спб', 'ресница', 'бровь', 'волос', 'кожа', 'наращивание', 'озерко', 'питер', 'лицо', 'процедура', 'массаж', 'ресничка', 'макияж', 'окрашивание', 'красивый', 'мастер', 'запись', 'торт', 'красота', 'шугаринг', 'подарок', 'губа', 'уход', 'коррекция', 'маска', 'работа', 'свой', 'зуб', 'профиль', 'маникюр', 'эпиляция', 'делать', 'глаз', 'ссылка', 'сделать'],)	60.03715000000001	30.321516666700003
